Timestamp,Date,Time,Detected_Sign,Confidence,Detection_Source,Language,Location_Info,Session_ID
2025-08-16T09:56:19.062716,2025-08-16,09:56:19,Yield,0.9476,Video,English,Video File,20250816_095619
2025-08-16T09:56:19.293461,2025-08-16,09:56:19,Yield,0.9838,Video,English,Video File,20250816_095619
2025-08-16T09:56:19.526725,2025-08-16,09:56:19,Yield,0.9664,Video,English,Video File,20250816_095619
2025-08-16T09:56:19.711359,2025-08-16,09:56:19,Yield,0.9676,Video,English,Video File,20250816_095619
2025-08-16T09:56:19.912074,2025-08-16,09:56:19,Yield,0.8317,Video,English,Video File,20250816_095619
2025-08-16T09:56:20.295654,2025-08-16,09:56:20,Yield,0.8553,Video,English,Video File,20250816_095620
2025-08-16T09:56:20.483354,2025-08-16,09:56:20,Yield,0.9285,Video,English,Video File,20250816_095620
2025-08-16T09:56:20.668835,2025-08-16,09:56:20,Yield,0.9266,Video,English,Video File,20250816_095620
2025-08-16T09:56:20.855568,2025-08-16,09:56:20,Yield,0.9382,Video,English,Video File,20250816_095620
2025-08-16T09:56:21.055843,2025-08-16,09:56:21,Yield,0.9251,Video,English,Video File,20250816_095621
2025-08-16T09:56:21.242833,2025-08-16,09:56:21,Ahead only,0.7787,Video,English,Video File,20250816_095621
2025-08-16T09:56:21.484777,2025-08-16,09:56:21,Yield,0.9151,Video,English,Video File,20250816_095621
2025-08-16T09:56:21.723204,2025-08-16,09:56:21,Yield,0.9156,Video,English,Video File,20250816_095621
2025-08-16T09:56:21.914734,2025-08-16,09:56:21,Yield,0.9291,Video,English,Video File,20250816_095621
2025-08-16T09:56:22.114806,2025-08-16,09:56:22,Yield,0.9659,Video,English,Video File,20250816_095622
2025-08-16T09:56:22.310364,2025-08-16,09:56:22,Yield,0.9662,Video,English,Video File,20250816_095622
2025-08-16T09:56:22.494882,2025-08-16,09:56:22,Ahead only,0.7888,Video,English,Video File,20250816_095622
2025-08-16T09:56:22.704615,2025-08-16,09:56:22,Yield,0.9039,Video,English,Video File,20250816_095622
2025-08-16T09:56:22.884629,2025-08-16,09:56:22,Yield,0.9107,Video,English,Video File,20250816_095622
2025-08-16T09:56:23.069801,2025-08-16,09:56:23,Yield,0.7973,Video,English,Video File,20250816_095623
2025-08-16T09:56:23.947095,2025-08-16,09:56:23,Ahead only,0.9313,Video,English,Video File,20250816_095623
2025-08-16T09:56:24.140531,2025-08-16,09:56:24,Ahead only,0.9856,Video,English,Video File,20250816_095624
2025-08-16T09:56:24.339955,2025-08-16,09:56:24,Ahead only,0.9827,Video,English,Video File,20250816_095624
2025-08-16T09:56:25.093151,2025-08-16,09:56:25,Yield,0.9657,Video,English,Video File,20250816_095625
2025-08-16T09:56:25.275848,2025-08-16,09:56:25,Yield,0.9425,Video,English,Video File,20250816_095625
